image_id,source_dataset,rel_path,race_cat,gender_cat,age_cat,split,race_ml,skin_tone_bin,cultural_markers,ambiguous_mixed,prefer_not_to_label,unknown_uncertain,conf_race,conf_gender,conf_skin,annotation_notes
FA_FF_779,FairFace,FairFace/train/779.jpg,MiddleEastern,Male,20-29,train,MiddleEastern,5,none,0.0,0.0,0.0,0.89,0.812,0.545,
FA_FF_45087,FairFace,FairFace/train/45087.jpg,MiddleEastern,Female,50-59,train,MiddleEastern|Latino,4,piercing_visible,1.0,0.0,1.0,0.571,0.998,0.712,auto: multi-heritage heuristic; auto: low confidence / uncertain
FA_FF_29598,FairFace,FairFace/train/29598.jpg,MiddleEastern,Female,20-29,train,MiddleEastern,1,none,0.0,0.0,0.0,0.984,0.926,0.516,
FA_FF_21758,FairFace,FairFace/train/21758.jpg,MiddleEastern,Female,20-29,train,MiddleEastern,2,none,0.0,0.0,0.0,0.877,0.83,0.681,
FA_FF_69020,FairFace,FairFace/train/69020.jpg,MiddleEastern,Male,30-39,train,MiddleEastern|SouthAsian,7,none,1.0,0.0,0.0,0.628,0.912,0.525,auto: multi-heritage heuristic
FA_FF_16548,FairFace,FairFace/train/16548.jpg,MiddleEastern,Male,50-59,train,MiddleEastern,2,none,0.0,0.0,0.0,0.941,0.902,0.701,
FA_FF_62784,FairFace,FairFace/train/62784.jpg,MiddleEastern,Male,40-49,train,MiddleEastern|Latino,2,none,1.0,0.0,0.0,0.604,0.969,0.523,auto: multi-heritage heuristic
FA_FF_15105,FairFace,FairFace/train/15105.jpg,MiddleEastern,Male,30-39,train,MiddleEastern|SouthAsian,4,none,1.0,0.0,0.0,0.769,0.925,0.708,auto: multi-heritage heuristic
FA_FF_21065,FairFace,FairFace/train/21065.jpg,MiddleEastern,Male,60-69,train,MiddleEastern,7,none,0.0,0.0,1.0,0.391,0.957,0.726,auto: low confidence / uncertain
FA_FF_10848,FairFace,FairFace/train/10848.jpg,MiddleEastern,Male,20-29,train,MiddleEastern,2,none,0.0,0.0,0.0,0.957,0.954,0.632,
FA_FF_38038,FairFace,FairFace/train/38038.jpg,MiddleEastern,Female,3-9,train,MiddleEastern,5,none,0.0,0.0,0.0,0.832,0.896,0.516,
FA_FF_54780,FairFace,FairFace/train/54780.jpg,MiddleEastern,Male,20-29,train,MiddleEastern,6,religious_headwear,0.0,0.0,0.0,0.903,0.966,0.654,
FA_FF_3202,FairFace,FairFace/train/3202.jpg,MiddleEastern,Male,40-49,train,MiddleEastern|SouthAsian,2,none,1.0,0.0,0.0,0.771,0.816,0.616,auto: multi-heritage heuristic
FA_FF_86174,FairFace,FairFace/train/86174.jpg,MiddleEastern,Female,10-19,train,MiddleEastern,6,none,0.0,0.0,1.0,0.479,0.983,0.511,auto: low confidence / uncertain
FA_FF_66174,FairFace,FairFace/train/66174.jpg,MiddleEastern,Male,40-49,train,MiddleEastern,3,beard,0.0,0.0,0.0,0.894,0.988,0.545,
FA_FF_42955,FairFace,FairFace/train/42955.jpg,MiddleEastern,Female,0-2,train,MiddleEastern,5,none,0.0,0.0,0.0,0.848,0.813,0.687,
FA_FF_7245,FairFace,FairFace/train/7245.jpg,MiddleEastern,Male,40-49,train,MiddleEastern,5,piercing_visible,0.0,0.0,0.0,0.926,0.914,0.606,
FA_FF_74709,FairFace,FairFace/train/74709.jpg,MiddleEastern,Female,40-49,train,MiddleEastern,4,none,0.0,0.0,0.0,0.872,0.804,0.652,
FA_FF_41822,FairFace,FairFace/train/41822.jpg,MiddleEastern,Female,20-29,train,MiddleEastern,1,none,0.0,0.0,0.0,0.875,0.931,0.572,
FA_FF_51559,FairFace,FairFace/train/51559.jpg,MiddleEastern,Female,20-29,train,MiddleEastern|Latino,6,none,1.0,0.0,0.0,0.638,0.996,0.705,auto: multi-heritage heuristic
FA_FF_59688,FairFace,FairFace/train/59688.jpg,MiddleEastern,Male,30-39,train,MiddleEastern,3,religious_headwear,0.0,0.0,0.0,0.943,0.863,0.766,
FA_FF_44305,FairFace,FairFace/train/44305.jpg,MiddleEastern,Female,30-39,train,MiddleEastern,2,none,0.0,0.0,1.0,0.895,0.81,0.759,auto: low confidence / uncertain
FA_FF_51946,FairFace,FairFace/train/51946.jpg,MiddleEastern,Male,30-39,train,MiddleEastern,1,none,0.0,0.0,0.0,0.887,0.938,0.556,
FA_FF_12965,FairFace,FairFace/train/12965.jpg,MiddleEastern,Male,60-69,train,MiddleEastern,5,none,0.0,0.0,0.0,0.817,0.821,0.588,
FA_FF_29256,FairFace,FairFace/train/29256.jpg,MiddleEastern,Male,40-49,train,MiddleEastern,5,none,0.0,0.0,0.0,0.944,0.923,0.773,
FA_FF_49377,FairFace,FairFace/train/49377.jpg,MiddleEastern,Male,10-19,train,MiddleEastern,1,none,0.0,0.0,0.0,0.811,0.806,0.548,
FA_FF_71688,FairFace,FairFace/train/71688.jpg,MiddleEastern,Male,20-29,train,MiddleEastern,4,none,0.0,0.0,0.0,0.825,0.831,0.51,
FA_FF_47501,FairFace,FairFace/train/47501.jpg,MiddleEastern,Female,20-29,train,MiddleEastern,2,none,0.0,0.0,0.0,0.815,0.992,0.584,
FA_FF_38799,FairFace,FairFace/train/38799.jpg,MiddleEastern,Female,40-49,train,MiddleEastern|SouthAsian,5,none,1.0,0.0,0.0,0.647,0.999,0.634,auto: multi-heritage heuristic
FA_FF_78966,FairFace,FairFace/train/78966.jpg,MiddleEastern,Male,10-19,train,MiddleEastern,2,none,0.0,0.0,0.0,0.825,0.936,0.526,
FA_FF_23797,FairFace,FairFace/train/23797.jpg,MiddleEastern,Male,40-49,train,MiddleEastern,5,none,0.0,0.0,0.0,0.813,0.928,0.778,
FA_FF_67881,FairFace,FairFace/train/67881.jpg,MiddleEastern,Female,30-39,train,MiddleEastern,3,piercing_visible,0.0,0.0,0.0,0.84,0.874,0.666,
FA_FF_7414,FairFace,FairFace/train/7414.jpg,MiddleEastern,Male,10-19,train,MiddleEastern,7,none,0.0,0.0,0.0,0.817,0.965,0.731,
FA_FF_29284,FairFace,FairFace/train/29284.jpg,MiddleEastern,Female,20-29,train,MiddleEastern|Latino,1,none,1.0,0.0,0.0,0.662,0.928,0.734,auto: multi-heritage heuristic
FA_FF_51816,FairFace,FairFace/train/51816.jpg,MiddleEastern,Male,20-29,train,MiddleEastern,3,none,0.0,0.0,1.0,0.982,0.942,0.597,auto: low confidence / uncertain
FA_FF_78645,FairFace,FairFace/train/78645.jpg,MiddleEastern,Female,20-29,train,MiddleEastern,1,none,0.0,0.0,0.0,0.969,0.861,0.538,
FA_FF_43392,FairFace,FairFace/train/43392.jpg,MiddleEastern,Female,20-29,train,MiddleEastern,7,none,0.0,0.0,0.0,0.988,0.969,0.682,
FA_FF_31186,FairFace,FairFace/train/31186.jpg,MiddleEastern,Male,30-39,train,MiddleEastern,7,none,0.0,0.0,1.0,0.311,0.883,0.73,auto: low confidence / uncertain
FA_FF_81586,FairFace,FairFace/train/81586.jpg,MiddleEastern,Female,20-29,train,MiddleEastern,2,none,0.0,0.0,0.0,0.858,0.859,0.705,
FA_FF_50557,FairFace,FairFace/train/50557.jpg,MiddleEastern,Male,3-9,train,MiddleEastern|SouthAsian,5,none,1.0,0.0,0.0,0.654,0.998,0.596,auto: multi-heritage heuristic
FA_FF_21080,FairFace,FairFace/train/21080.jpg,MiddleEastern,Male,40-49,train,MiddleEastern,6,none,0.0,0.0,0.0,0.903,0.81,0.542,
FA_FF_68489,FairFace,FairFace/train/68489.jpg,MiddleEastern,Male,20-29,train,MiddleEastern,4,none,0.0,0.0,0.0,0.993,0.832,0.557,
FA_FF_65913,FairFace,FairFace/train/65913.jpg,EastAsian,Female,60-69,train,EastAsian,4,none,0.0,0.0,1.0,0.899,0.848,0.637,auto: low confidence / uncertain
UT_UTK_28_1_2_20170116192305668.jpg.chip,UTKFace,UTKFace/28_1_2_20170116192305668.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,2,none,0.0,0.0,0.0,0.92,0.802,0.586,
UT_UTK_1_0_2_20161219205717701.jpg.chip,UTKFace,UTKFace/1_0_2_20161219205717701.jpg.chip.jpg,EastAsian,Male,,train,EastAsian|SoutheastAsian,1,none,1.0,0.0,0.0,0.732,0.839,0.671,auto: multi-heritage heuristic
UT_UTK_2_0_2_20161219192307618.jpg.chip,UTKFace,UTKFace/2_0_2_20161219192307618.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,7,none,0.0,0.0,0.0,0.953,0.995,0.536,
FA_FF_43822,FairFace,FairFace/train/43822.jpg,EastAsian,Male,40-49,train,EastAsian,7,none,0.0,0.0,0.0,0.988,0.809,0.65,
FA_FF_10208,FairFace,FairFace/train/10208.jpg,EastAsian,Female,20-29,train,EastAsian|SoutheastAsian,5,none,1.0,0.0,0.0,0.68,0.986,0.542,auto: multi-heritage heuristic
UT_UTK_35_1_2_20170117135409365.jpg.chip,UTKFace,UTKFace/35_1_2_20170117135409365.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,3,none,0.0,0.0,0.0,0.969,0.898,0.653,
FA_FF_62196,FairFace,FairFace/train/62196.jpg,EastAsian,Female,30-39,train,EastAsian,3,none,0.0,0.0,1.0,0.383,0.862,0.625,auto: low confidence / uncertain
UT_UTK_24_1_2_20170116174406776.jpg.chip,UTKFace,UTKFace/24_1_2_20170116174406776.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,6,none,0.0,0.0,0.0,0.919,0.916,0.792,
UT_UTK_2_1_2_20161219204046924.jpg.chip,UTKFace,UTKFace/2_1_2_20161219204046924.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,7,none,0.0,0.0,0.0,0.905,0.964,0.614,
UT_UTK_24_0_2_20170116165047009.jpg.chip,UTKFace,UTKFace/24_0_2_20170116165047009.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,7,none,0.0,0.0,0.0,0.838,0.9,0.561,
UT_UTK_2_0_2_20161219161046894.jpg.chip,UTKFace,UTKFace/2_0_2_20161219161046894.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,6,none,0.0,0.0,0.0,0.945,0.896,0.799,
FA_FF_18622,FairFace,FairFace/train/18622.jpg,EastAsian,Female,0-2,train,EastAsian,5,none,0.0,0.0,0.0,0.907,0.936,0.76,
UT_UTK_4_1_2_20161219160740335.jpg.chip,UTKFace,UTKFace/4_1_2_20161219160740335.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,1,none,0.0,0.0,0.0,0.991,0.996,0.782,
FA_FF_24710,FairFace,FairFace/train/24710.jpg,EastAsian,Male,20-29,train,EastAsian,2,none,0.0,0.0,0.0,0.898,0.858,0.716,
FA_FF_36868,FairFace,FairFace/train/36868.jpg,EastAsian,Male,3-9,train,EastAsian,7,none,0.0,0.0,0.0,0.879,0.991,0.513,
FA_FF_12192,FairFace,FairFace/train/12192.jpg,EastAsian,Male,40-49,train,EastAsian|SoutheastAsian,5,none,1.0,0.0,0.0,0.737,0.854,0.669,auto: multi-heritage heuristic
FA_FF_2427,FairFace,FairFace/train/2427.jpg,EastAsian,Female,30-39,train,EastAsian|SoutheastAsian,1,none,1.0,0.0,0.0,0.717,0.883,0.516,auto: multi-heritage heuristic
FA_FF_73341,FairFace,FairFace/train/73341.jpg,EastAsian,Female,10-19,train,EastAsian,1,none,0.0,0.0,0.0,0.801,0.987,0.622,
FA_FF_18232,FairFace,FairFace/train/18232.jpg,EastAsian,Female,40-49,train,EastAsian,5,none,0.0,0.0,0.0,0.993,0.818,0.772,
UT_UTK_38_0_2_20170109002407221.jpg.chip,UTKFace,UTKFace/38_0_2_20170109002407221.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,1,none,0.0,0.0,0.0,0.987,0.984,0.553,
FA_FF_76460,FairFace,FairFace/train/76460.jpg,EastAsian,Male,60-69,train,EastAsian,2,none,0.0,0.0,0.0,0.987,0.914,0.503,
FA_FF_26952,FairFace,FairFace/train/26952.jpg,EastAsian,Male,20-29,train,EastAsian|SoutheastAsian,4,none,1.0,0.0,0.0,0.797,0.894,0.755,auto: multi-heritage heuristic
UT_UTK_27_0_2_20170104011250152.jpg.chip,UTKFace,UTKFace/27_0_2_20170104011250152.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,5,none,0.0,0.0,0.0,0.892,0.914,0.737,
UT_UTK_24_1_2_20170116171030907.jpg.chip,UTKFace,UTKFace/24_1_2_20170116171030907.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,5,none,0.0,0.0,0.0,0.979,0.934,0.526,
FA_FF_60603,FairFace,FairFace/train/60603.jpg,EastAsian,Male,3-9,train,EastAsian,2,none,0.0,0.0,0.0,0.85,0.86,0.786,
UT_UTK_27_1_2_20170116172501420.jpg.chip,UTKFace,UTKFace/27_1_2_20170116172501420.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,5,none,0.0,0.0,1.0,0.939,0.881,0.592,auto: low confidence / uncertain
UT_UTK_6_1_2_20161219190053203.jpg.chip,UTKFace,UTKFace/6_1_2_20161219190053203.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,2,none,0.0,0.0,0.0,0.862,0.923,0.589,
UT_UTK_2_0_2_20161219211219902.jpg.chip,UTKFace,UTKFace/2_0_2_20161219211219902.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,3,none,0.0,0.0,0.0,0.95,0.908,0.641,
UT_UTK_6_1_2_20161219153247548.jpg.chip,UTKFace,UTKFace/6_1_2_20161219153247548.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,6,none,0.0,0.0,0.0,0.951,0.941,0.634,
UT_UTK_30_0_2_20170116174814595.jpg.chip,UTKFace,UTKFace/30_0_2_20170116174814595.jpg.chip.jpg,EastAsian,Male,,train,EastAsian|SoutheastAsian,5,none,1.0,0.0,0.0,0.687,0.904,0.598,auto: multi-heritage heuristic
UT_UTK_24_0_2_20170116165205506.jpg.chip,UTKFace,UTKFace/24_0_2_20170116165205506.jpg.chip.jpg,EastAsian,Male,,train,EastAsian|SoutheastAsian,6,piercing_visible,1.0,0.0,0.0,0.672,0.883,0.54,auto: multi-heritage heuristic
UT_UTK_26_1_2_20170116184054722.jpg.chip,UTKFace,UTKFace/26_1_2_20170116184054722.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,5,none,0.0,0.0,1.0,0.862,0.844,0.501,auto: low confidence / uncertain
UT_UTK_26_1_2_20170116233134701.jpg.chip,UTKFace,UTKFace/26_1_2_20170116233134701.jpg.chip.jpg,EastAsian,Female,,train,EastAsian|SoutheastAsian,4,none,1.0,0.0,1.0,0.566,0.814,0.78,auto: multi-heritage heuristic; auto: low confidence / uncertain
FA_FF_34620,FairFace,FairFace/train/34620.jpg,EastAsian,Male,3-9,train,EastAsian,1,none,0.0,0.0,0.0,0.954,0.999,0.626,
FA_FF_13223,FairFace,FairFace/train/13223.jpg,EastAsian,Male,20-29,train,EastAsian,3,none,0.0,0.0,0.0,0.875,0.87,0.696,
UT_UTK_4_0_2_20161219154925917.jpg.chip,UTKFace,UTKFace/4_0_2_20161219154925917.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,2,beard|piercing_visible,0.0,0.0,0.0,0.946,0.935,0.59,
FA_FF_77727,FairFace,FairFace/train/77727.jpg,EastAsian,Female,3-9,train,EastAsian,2,none,0.0,0.0,0.0,0.85,0.945,0.781,
FA_FF_49000,FairFace,FairFace/train/49000.jpg,EastAsian,Male,20-29,train,EastAsian|SoutheastAsian,7,none,1.0,0.0,0.0,0.784,0.889,0.678,auto: multi-heritage heuristic
UT_UTK_3_1_2_20161219212116151.jpg.chip,UTKFace,UTKFace/3_1_2_20161219212116151.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,3,none,0.0,0.0,0.0,0.809,0.955,0.726,
FA_FF_49567,FairFace,FairFace/train/49567.jpg,EastAsian,Male,30-39,train,EastAsian|SoutheastAsian,7,none,1.0,0.0,0.0,0.779,0.847,0.746,auto: multi-heritage heuristic
UT_UTK_86_0_2_20170112220210391.jpg.chip,UTKFace,UTKFace/86_0_2_20170112220210391.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,5,none,0.0,0.0,0.0,0.883,0.835,0.721,
FA_FF_53347,FairFace,FairFace/train/53347.jpg,EastAsian,Male,30-39,train,EastAsian,6,none,0.0,0.0,1.0,0.386,0.939,0.657,auto: low confidence / uncertain
UT_UTK_30_1_2_20170116163932623.jpg.chip,UTKFace,UTKFace/30_1_2_20170116163932623.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,4,none,0.0,0.0,0.0,0.908,0.829,0.757,
UT_UTK_27_1_2_20170116190003226.jpg.chip,UTKFace,UTKFace/27_1_2_20170116190003226.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,5,none,0.0,0.0,0.0,0.883,0.866,0.576,
FA_FF_36778,FairFace,FairFace/train/36778.jpg,EastAsian,Male,20-29,train,EastAsian|SoutheastAsian,4,none,1.0,0.0,1.0,0.573,0.935,0.581,auto: multi-heritage heuristic; auto: low confidence / uncertain
FA_FF_32954,FairFace,FairFace/train/32954.jpg,EastAsian,Male,20-29,train,EastAsian,2,none,0.0,0.0,0.0,0.952,0.867,0.761,
UT_UTK_27_1_2_20170116163739668.jpg.chip,UTKFace,UTKFace/27_1_2_20170116163739668.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,6,none,0.0,0.0,0.0,0.992,0.849,0.644,
FA_FF_74838,FairFace,FairFace/train/74838.jpg,EastAsian,Female,30-39,train,EastAsian,2,none,0.0,0.0,0.0,0.91,0.872,0.66,
UT_UTK_23_1_2_20170116173036181.jpg.chip,UTKFace,UTKFace/23_1_2_20170116173036181.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,1,none,0.0,0.0,0.0,0.82,0.983,0.752,
UT_UTK_1_0_2_20161219142452152.jpg.chip,UTKFace,UTKFace/1_0_2_20161219142452152.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,5,none,0.0,0.0,0.0,0.844,0.884,0.674,
UT_UTK_61_0_2_20170112205237140.jpg.chip,UTKFace,UTKFace/61_0_2_20170112205237140.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,2,none,0.0,0.0,0.0,0.967,0.964,0.577,
UT_UTK_29_1_2_20170116171619907.jpg.chip,UTKFace,UTKFace/29_1_2_20170116171619907.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,7,none,0.0,0.0,0.0,0.834,0.898,0.716,
FA_FF_19631,FairFace,FairFace/train/19631.jpg,EastAsian,Female,30-39,train,EastAsian,7,none,0.0,0.0,1.0,0.812,0.934,0.784,auto: low confidence / uncertain
FA_FF_63210,FairFace,FairFace/train/63210.jpg,EastAsian,Female,20-29,train,EastAsian,7,piercing_visible,0.0,0.0,0.0,0.846,0.875,0.652,
FA_FF_74743,FairFace,FairFace/train/74743.jpg,EastAsian,Female,20-29,train,EastAsian,3,piercing_visible,0.0,0.0,0.0,0.897,0.802,0.665,
FA_FF_23353,FairFace,FairFace/train/23353.jpg,EastAsian,Male,60-69,train,EastAsian,1,none,0.0,0.0,0.0,0.803,0.821,0.773,
FA_FF_35422,FairFace,FairFace/train/35422.jpg,EastAsian,Female,40-49,train,EastAsian|SoutheastAsian,7,none,1.0,0.0,0.0,0.705,0.816,0.738,auto: multi-heritage heuristic
UT_UTK_24_1_2_20170116174428658.jpg.chip,UTKFace,UTKFace/24_1_2_20170116174428658.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,3,none,0.0,0.0,0.0,0.939,0.998,0.524,
FA_FF_41136,FairFace,FairFace/train/41136.jpg,EastAsian,Male,3-9,train,EastAsian,7,none,0.0,0.0,0.0,0.875,0.969,0.525,
FA_FF_80739,FairFace,FairFace/train/80739.jpg,EastAsian,Male,10-19,train,EastAsian,7,none,0.0,0.0,0.0,0.995,0.938,0.77,
UT_UTK_24_1_2_20170116163634730.jpg.chip,UTKFace,UTKFace/24_1_2_20170116163634730.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,6,none,0.0,0.0,0.0,0.937,0.836,0.697,
FA_FF_57184,FairFace,FairFace/train/57184.jpg,EastAsian,Male,3-9,train,EastAsian,3,none,0.0,0.0,0.0,0.829,0.913,0.59,
UT_UTK_1_0_2_20161219222043223.jpg.chip,UTKFace,UTKFace/1_0_2_20161219222043223.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,3,none,0.0,0.0,0.0,0.908,0.816,0.707,
UT_UTK_1_1_2_20161219200539420.jpg.chip,UTKFace,UTKFace/1_1_2_20161219200539420.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,6,none,0.0,0.0,1.0,0.358,0.923,0.682,auto: low confidence / uncertain
UT_UTK_26_1_2_20170116161912952.jpg.chip,UTKFace,UTKFace/26_1_2_20170116161912952.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,3,none,0.0,0.0,0.0,0.927,0.911,0.568,
FA_FF_24096,FairFace,FairFace/train/24096.jpg,EastAsian,Male,30-39,train,EastAsian,2,none,0.0,0.0,0.0,0.876,0.854,0.522,
UT_UTK_1_0_2_20161219200342123.jpg.chip,UTKFace,UTKFace/1_0_2_20161219200342123.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,4,beard,0.0,0.0,0.0,0.878,0.952,0.633,
FA_FF_66046,FairFace,FairFace/train/66046.jpg,EastAsian,Female,20-29,train,EastAsian|SoutheastAsian,7,none,1.0,0.0,0.0,0.662,0.871,0.508,auto: multi-heritage heuristic
UT_UTK_27_1_2_20170116165601873.jpg.chip,UTKFace,UTKFace/27_1_2_20170116165601873.jpg.chip.jpg,EastAsian,Female,,train,EastAsian|SoutheastAsian,5,none,1.0,0.0,1.0,0.553,0.945,0.734,auto: multi-heritage heuristic; auto: low confidence / uncertain
UT_UTK_58_0_2_20170116193604774.jpg.chip,UTKFace,UTKFace/58_0_2_20170116193604774.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,4,none,0.0,0.0,0.0,0.904,0.829,0.581,
UT_UTK_19_1_2_20170104021632526.jpg.chip,UTKFace,UTKFace/19_1_2_20170104021632526.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,1,none,0.0,0.0,0.0,0.957,0.899,0.716,
FA_FF_10301,FairFace,FairFace/train/10301.jpg,EastAsian,Female,20-29,train,EastAsian,5,none,0.0,0.0,0.0,0.801,0.972,0.614,
FA_FF_8044,FairFace,FairFace/train/8044.jpg,EastAsian,Male,20-29,train,EastAsian,7,none,0.0,0.0,0.0,0.93,0.896,0.709,
FA_FF_14207,FairFace,FairFace/train/14207.jpg,EastAsian,Female,30-39,train,EastAsian,1,none,0.0,0.0,0.0,0.947,0.865,0.735,
FA_FF_17252,FairFace,FairFace/train/17252.jpg,EastAsian,Female,10-19,train,EastAsian,4,none,0.0,0.0,0.0,0.986,0.954,0.554,
FA_FF_58893,FairFace,FairFace/train/58893.jpg,EastAsian,Male,20-29,train,EastAsian|SoutheastAsian,7,none,1.0,0.0,0.0,0.602,0.959,0.754,auto: multi-heritage heuristic
FA_FF_25607,FairFace,FairFace/train/25607.jpg,EastAsian,Male,30-39,train,EastAsian,6,none,0.0,0.0,0.0,0.851,0.92,0.635,
FA_FF_22093,FairFace,FairFace/train/22093.jpg,EastAsian,Male,20-29,train,EastAsian,5,beard,0.0,0.0,0.0,0.974,0.962,0.71,
FA_FF_37149,FairFace,FairFace/train/37149.jpg,EastAsian,Female,3-9,train,EastAsian,5,none,0.0,0.0,0.0,0.85,0.913,0.684,
UT_UTK_1_0_2_20161219140540938.jpg.chip,UTKFace,UTKFace/1_0_2_20161219140540938.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,3,beard,0.0,0.0,0.0,0.866,0.949,0.567,
UT_UTK_29_0_2_20170116163356668.jpg.chip,UTKFace,UTKFace/29_0_2_20170116163356668.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,3,none,0.0,0.0,0.0,0.875,1.0,0.545,
UT_UTK_32_1_2_20170117134739830.jpg.chip,UTKFace,UTKFace/32_1_2_20170117134739830.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,6,none,0.0,0.0,0.0,0.817,0.869,0.604,
FA_FF_79869,FairFace,FairFace/train/79869.jpg,EastAsian,Male,30-39,train,EastAsian,6,none,0.0,0.0,0.0,0.82,0.942,0.513,
FA_FF_9426,FairFace,FairFace/train/9426.jpg,EastAsian,Female,more than 70,train,EastAsian|SoutheastAsian,7,none,1.0,0.0,0.0,0.719,0.835,0.573,auto: multi-heritage heuristic
UT_UTK_35_0_2_20170105172512670.jpg.chip,UTKFace,UTKFace/35_0_2_20170105172512670.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,7,none,0.0,0.0,0.0,0.846,0.806,0.63,
UT_UTK_23_0_2_20170116172856091.jpg.chip,UTKFace,UTKFace/23_0_2_20170116172856091.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,4,none,0.0,0.0,0.0,0.878,0.813,0.743,
UT_UTK_26_1_2_20170116184059994.jpg.chip,UTKFace,UTKFace/26_1_2_20170116184059994.jpg.chip.jpg,EastAsian,Female,,train,EastAsian|SoutheastAsian,4,none,1.0,0.0,1.0,0.599,0.898,0.701,auto: multi-heritage heuristic; auto: low confidence / uncertain
UT_UTK_35_0_2_20170117135017903.jpg.chip,UTKFace,UTKFace/35_0_2_20170117135017903.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,6,none,0.0,0.0,0.0,0.879,0.935,0.552,
UT_UTK_35_1_2_20170116233432190.jpg.chip,UTKFace,UTKFace/35_1_2_20170116233432190.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,5,none,0.0,0.0,0.0,0.934,0.875,0.535,
FA_FF_26080,FairFace,FairFace/train/26080.jpg,EastAsian,Female,3-9,train,EastAsian|SoutheastAsian,5,none,1.0,0.0,1.0,0.584,0.927,0.556,auto: multi-heritage heuristic; auto: low confidence / uncertain
FA_FF_56491,FairFace,FairFace/train/56491.jpg,EastAsian,Male,30-39,train,EastAsian,6,none,0.0,0.0,0.0,0.911,0.811,0.635,
UT_UTK_27_1_2_20170116163338293.jpg.chip,UTKFace,UTKFace/27_1_2_20170116163338293.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,7,none,0.0,1.0,1.0,0.334,0.901,0.789,auto: low confidence / uncertain; auto: prefer-not-to-label set
FA_FF_28633,FairFace,FairFace/train/28633.jpg,EastAsian,Female,20-29,train,EastAsian,3,none,0.0,0.0,0.0,0.968,0.952,0.509,
UT_UTK_28_0_2_20170116164352558.jpg.chip,UTKFace,UTKFace/28_0_2_20170116164352558.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,3,none,0.0,0.0,0.0,0.834,0.823,0.665,
FA_FF_85014,FairFace,FairFace/train/85014.jpg,EastAsian,Male,30-39,train,EastAsian|SoutheastAsian,1,none,1.0,0.0,0.0,0.739,0.947,0.628,auto: multi-heritage heuristic
UT_UTK_29_1_2_20170104021748445.jpg.chip,UTKFace,UTKFace/29_1_2_20170104021748445.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,5,none,0.0,0.0,0.0,0.806,0.973,0.526,
FA_FF_30654,FairFace,FairFace/train/30654.jpg,EastAsian,Female,20-29,train,EastAsian|SoutheastAsian,1,none,1.0,0.0,0.0,0.734,0.886,0.683,auto: multi-heritage heuristic
FA_FF_55221,FairFace,FairFace/train/55221.jpg,EastAsian,Female,20-29,train,EastAsian,4,none,0.0,0.0,0.0,0.961,0.834,0.679,
UT_UTK_54_0_2_20170120223248924.jpg.chip,UTKFace,UTKFace/54_0_2_20170120223248924.jpg.chip.jpg,EastAsian,Male,,train,EastAsian,4,none,0.0,0.0,0.0,0.99,0.95,0.541,
UT_UTK_1_1_2_20161219162730478.jpg.chip,UTKFace,UTKFace/1_1_2_20161219162730478.jpg.chip.jpg,EastAsian,Female,,train,EastAsian,3,none,0.0,0.0,0.0,0.931,0.864,0.544,
